batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_INV_V
37398,PSS,WW,Brown,Right,20.0,20.075,-2.272
37398,PSS,EE,Brown,Right,20.0,20.069,-2.189
37398,PSS,WW,Brown,Right,20.0,20.073,-2.193
37399,PSS,EE,Brown,Right,20.0,20.079,-2.045
37399,PSS,WW,Brown,Right,20.0,20.044,-2.146
37399,PSS,EE,Brown,Right,20.0,20.072,-2.079
37399,PSS,WW,Brown,Right,20.0,20.057,-2.167
37399,PSS,EE,Brown,Right,20.0,20.02,-2.11
37399,PSS,WW,Brown,Right,20.0,20.025,-2.148
37399,PSS,EE,Brown,Right,20.0,20.045,-1.933
37399,PSS,WW,Brown,Right,20.0,20.041,-2.012
37406,2S,EE,Brown,Right,20.0,20.085,-2.283
37406,2S,WW,Brown,Right,20.0,20.021,-2.253
37406,2S,EE,Brown,Right,20.0,20.052,-2.308
37406,2S,WW,Brown,Left,20.0,20.057,-2.32
37406,2S,EE,Brown,Right,20.0,20.065,-2.164
37406,2S,WW,Brown,Right,20.0,20.059,-2.143
37406,2S,EE,Brown,Right,20.0,20.072,-2.255
37406,2S,WW,Brown,Right,20.0,20.053,-2.254
37407,2S,EE,Brown,Left,20.0,20.084,-2.454
37407,2S,WW,Brown,Right,20.0,20.061,-2.407
37407,2S,EE,Brown,Right,20.0,20.084,-2.559
37407,2S,WW,Brown,Right,20.0,19.981,-2.461
37407,2S,EE,Brown,Right,20.0,20.094,-2.318
37407,2S,WW,Brown,Right,20.0,20.067,-2.219
37407,2S,EE,Brown,Right,20.0,20.075,-2.369
37407,2S,WW,Brown,Right,20.0,20.073,-2.263
37895,PSS,EE,Brown,Right,20.0,20.005,-2.392
37895,PSS,WW,Brown,Right,20.0,20.051,-2.347
37895,PSS,EE,Brown,Right,20.0,20.046,-2.367
37895,PSS,WW,Brown,Right,20.0,20.042,-2.356
37895,PSS,EE,Brown,Right,20.0,20.065,-2.185
37895,PSS,WW,Brown,Right,20.0,20.08,-2.161
37895,PSS,EE,Brown,Right,20.0,20.079,-2.185
37895,PSS,WW,Brown,Right,20.0,20.089,-2.191
37903,2S,EE,Brown,Right,20.0,20.033,-1.755
37903,2S,WW,Brown,Right,20.0,20.061,-1.554
37903,2S,EE,Brown,Right,20.0,20.063,-1.853
37903,2S,WW,Brown,Right,20.0,20.063,-1.661
37903,2S,EE,Brown,Right,20.0,20.069,-1.703
37903,2S,WW,Brown,Right,20.0,20.065,-1.462
37903,2S,EE,Brown,Right,20.0,20.079,-1.658
37903,2S,WW,Brown,Right,20.0,20.077,-1.456
37896,PSS,EE,Brown,Right,20.0,20.034,-2.046
37896,PSS,WW,Brown,Right,20.0,20.056,-2.046
37896,PSS,EE,Brown,Right,20.0,20.07,-2.078
37896,PSS,WW,Brown,Right,20.0,20.047,-2.149
37896,PSS,EE,Brown,Right,20.0,20.074,-2.166
37896,PSS,WW,Brown,Right,20.0,20.083,-2.177
37896,PSS,EE,Brown,Right,20.0,20.088,-1.961
37896,PSS,WW,Brown,Right,20.0,20.073,-1.967
38212,PSS,EE,Brown,Right,20.0,20.116,-1.937
38212,PSS,WW,Brown,Right,20.0,20.162,-1.758
38212,PSS,EE,Brown,Right,20.0,20.165,-1.974
38212,PSS,WW,Brown,Right,20.0,20.145,-1.819
38212,PSS,EE,Brown,Right,20.0,20.145,-1.748
38212,PSS,WW,Brown,Right,20.0,20.192,-1.581
38212,PSS,EE,Brown,Right,20.0,20.184,-1.778
38212,PSS,WW,Brown,Right,20.0,20.173,-1.576
38202,2S,EE,Brown,Right,20.0,20.017,-2.153
38202,2S,WW,Brown,Right,20.0,20.025,-1.964
38202,2S,EE,Brown,Right,20.0,20.022,-2.145
38202,2S,WW,Brown,Right,20.0,20.019,-2.046
38202,2S,EE,Brown,Right,20.0,20.079,-2.178
38202,2S,WW,Brown,Right,20.0,20.008,-1.889
38202,2S,EE,Brown,Right,20.0,20.004,-2.253
38202,2S,WW,Brown,Right,20.0,20.009,-1.954
38693,2S,EE,Brown,Right,20.0,20.014,-1.952
38693,2S,WW,Brown,Right,20.0,20.024,-1.982
38693,2S,EE,Brown,Right,20.0,20.003,-2.068
38693,2S,WW,Brown,Right,20.0,20.012,-2.044
38693,2S,EE,Brown,Right,20.0,20.008,-1.867
38693,2S,WW,Brown,Right,20.0,20.011,-1.841
38693,2S,EE,Brown,Right,20.0,20.011,-1.937
38693,2S,WW,Brown,Right,20.0,20.005,-1.924
38694,2S,EE,Brown,Right,20.0,20.008,-2.321
38694,2S,WW,Brown,Right,20.0,20.009,-2.299
38694,2S,EE,Brown,Right,20.0,20.017,-2.274
38694,2S,WW,Brown,Right,20.0,20.011,-2.267
38694,2S,EE,Brown,Right,20.0,20.01,-2.158
38694,2S,WW,Brown,Right,20.0,20.012,-2.096
38694,2S,EE,Brown,Right,20.0,20.022,-2.178
38694,2S,WW,Brown,Right,20.0,20.011,-2.16
38713,2S,EE,Brown,Right,20.0,20.006,-2.265
38713,2S,WW,Brown,Right,20.0,20.007,-2.316
38713,2S,EE,Brown,Right,20.0,20.022,-2.372
38713,2S,WW,Brown,Right,20.0,20.01,-2.351
38713,2S,EE,Brown,Right,20.0,20.011,-2.209
38713,2S,WW,Brown,Right,20.0,20.013,-2.214
38713,2S,EE,Brown,Right,20.0,20.029,-2.195
38713,2S,WW,Brown,Right,20.0,20.011,-2.218
38695,2S,EE,Brown,Right,20.0,20.007,-2.221
38695,2S,WW,Brown,Right,20.0,20.006,-2.282
38695,2S,EE,Brown,Right,20.0,20.015,-2.288
38695,2S,WW,Brown,Right,20.0,20.007,-2.289
38695,2S,EE,Brown,Right,20.0,20.012,-2.099
38695,2S,WW,Brown,Right,20.0,20.023,-2.153
38695,2S,EE,Brown,Right,20.0,20.042,-2.146
38695,2S,WW,Brown,Right,20.0,20.018,-2.162
38696,2S,EE,Brown,Right,20.0,20.011,-2.436
38696,2S,WW,Brown,Right,20.0,20.012,-2.215
38696,2S,EE,Brown,Right,20.0,20.032,-2.354
38696,2S,WW,Brown,Right,20.0,20.012,-2.246
38696,2S,EE,Brown,Right,20.0,20.008,-2.321
38696,2S,WW,Brown,Right,20.0,20.007,-2.263
38696,2S,EE,Brown,Right,20.0,20.02,-2.315
38696,2S,WW,Brown,Right,20.0,20.005,-2.141
38696,2S,EE,Brown,Right,20.0,20.012,-2.352
38696,2S,WW,Brown,Right,20.0,20.006,-2.201
38873,2S,EE,Brown,Right,20.0,20.002,-2.368
38873,2S,WW,Brown,Right,20.0,20.008,-2.304
38873,2S,EE,Brown,Right,20.0,20.007,-2.191
38873,2S,WW,Brown,Right,20.0,20.009,-2.052
38873,2S,EE,Brown,Right,20.0,20.021,-2.203
38873,2S,WW,Brown,Right,20.0,20.004,-2.15
38874,2S,EE,Brown,Right,20.0,20.003,-2.552
38874,2S,WW,Brown,Right,20.0,20.008,-2.551
38874,2S,EE,Brown,Right,20.0,20.005,-2.287
38874,2S,WW,Brown,Right,20.0,20.004,-2.283
38874,2S,EE,Brown,Right,20.0,20.005,-2.392
38874,2S,WW,Brown,Right,20.0,20.01,-2.381
38874,2S,EE,Brown,Right,20.0,20.004,-2.39
38874,2S,WW,Brown,Right,20.0,20.003,-2.374
38875,2S,EE,Brown,Right,20.0,20.005,-2.155
38875,2S,WW,Brown,Right,20.0,20.007,-2.188
38875,2S,EE,Brown,Right,20.0,20.002,-1.992
38875,2S,WW,Brown,Right,20.0,20.007,-1.946
38875,2S,EE,Brown,Right,20.0,20.002,-2.166
38875,2S,WW,Brown,Right,20.0,20.003,-2.15
39564,2S,EE,Brown,Right,20.0,20.01,-2.255
39564,2S,WW,Brown,Right,20.0,20.006,-2.242
39564,2S,EE,Brown,Right,20.0,20.005,-2.341
39564,2S,WW,Brown,Right,20.0,20.006,-2.272
39564,2S,EE,Brown,Right,20.0,20.008,-2.209
39564,2S,WW,Brown,Right,20.0,20.002,-2.17
39565,2S,EE,Brown,Right,20.0,20.003,-2.555
39565,2S,WW,Brown,Right,20.0,20.005,-2.476
39565,2S,EE,Brown,Right,20.0,20.003,-2.623
39565,2S,WW,Brown,Right,20.0,20.003,-2.547
39565,2S,EE,Brown,Right,20.0,20.001,-2.445
39565,2S,WW,Brown,Right,20.0,20.006,-2.441
39566,2S,EE,Brown,Right,20.0,20.009,-2.216
39566,2S,WW,Brown,Right,20.0,20.007,-2.254
39566,2S,EE,Brown,Right,20.0,20.002,-2.261
39566,2S,WW,Brown,Right,20.0,20.002,-2.279
39566,2S,EE,Brown,Right,20.0,20.003,-2.049
39566,2S,WW,Brown,Right,20.0,20.006,-2.061
39566,2S,EE,Brown,Right,20.0,20.003,-2.118
39566,2S,WW,Brown,Right,20.0,20.005,-2.148
39567,2S,EE,Brown,Right,20.0,20.01,-2.502
39567,2S,WW,Brown,Right,20.0,20.004,-2.454
39567,2S,EE,Brown,Right,20.0,20.006,-2.577
39567,2S,WW,Brown,Right,20.0,20.004,-2.471
39567,2S,EE,Brown,Right,20.0,20.008,-2.35
39567,2S,WW,Brown,Right,20.0,20.004,-2.286
39567,2S,EE,Brown,Right,20.0,20.007,-2.447
39567,2S,WW,Brown,Right,20.0,20.005,-2.369
39569,2S,EE,Brown,Right,20.0,20.031,-2.335
39569,2S,WW,Brown,Right,20.0,20.053,-2.341
39569,2S,EE,Brown,Right,20.0,20.071,-2.08
39569,2S,WW,Brown,Right,20.0,20.026,-2.063
39570,2S,EE,Brown,Right,20.0,20.013,-2.414
39570,2S,WW,Brown,Right,20.0,20.015,-2.212
39571,2S,EE,Brown,Right,20.0,20.03,-2.268
39571,2S,WW,Brown,Right,20.0,20.007,-2.166
39571,2S,EE,Brown,Right,20.0,20.005,-2.09
39571,2S,WW,Brown,Right,20.0,20.012,-2.022
39572,2S,EE,Brown,Right,20.0,20.007,-2.271
39572,2S,WW,Brown,Right,20.0,20.003,-2.107
39572,2S,EE,Brown,Right,20.0,20.053,-2.24
39572,2S,WW,Brown,Right,20.0,20.04,-2.07
41352,2S,EE,Brown,Right,20.0,20.042,-2.535
41352,2S,WW,Brown,Right,20.0,20.062,-2.418
41352,2S,EE,Brown,Right,20.0,20.093,-2.495
41352,2S,WW,Brown,Right,20.0,20.054,-2.394
41354,2S,EE,Brown,Right,20.0,20.015,-2.219
41354,2S,WW,Brown,Right,20.0,20.048,-2.169
41354,2S,EE,Brown,Right,20.0,20.075,-1.966
41354,2S,WW,Brown,Right,20.0,20.041,-1.964
41354,2S,EE,Brown,Right,20.0,20.031,-2.014
41354,2S,WW,Brown,Right,20.0,20.052,-2.015
39563,PSS,EE,Brown,Right,20.0,20.038,-2.312
39563,PSS,WW,Brown,Right,20.0,20.108,-2.234
39563,PSS,EE,Brown,Right,20.0,20.156,-2.182
39563,PSS,WW,Brown,Right,20.0,20.051,-2.073
39563,PSS,EE,Brown,Right,20.0,20.019,-2.179
39563,PSS,WW,Brown,Right,20.0,20.037,-2.061
39563,PSS,EE,Brown,Right,20.0,20.067,-2.223
39563,PSS,WW,Brown,Right,20.0,20.023,-2.143
41727,PSS,EE,Brown,Right,20.0,20.017,-2.082
41727,PSS,WW,Brown,Right,20.0,20.039,-2.136
41727,PSS,EE,Brown,Right,20.0,20.079,-2.175
41727,PSS,WW,Brown,Right,20.0,20.038,-2.16
41727,PSS,EE,Brown,Right,20.0,20.008,-1.928
41727,PSS,WW,Brown,Right,20.0,20.014,-1.898
41727,PSS,EE,Brown,Right,20.0,20.045,-1.968
41727,PSS,WW,Brown,Right,20.0,20.014,-1.989
41752,2S,EE,Brown,Right,20.0,20.008,-2.353
41752,2S,WW,Brown,Right,20.0,20.004,-2.339
41752,2S,EE,Brown,Right,20.0,20.003,-2.202
41752,2S,WW,Brown,Right,20.0,20.006,-2.211
41752,2S,EE,Brown,Right,20.0,20.009,-2.245
41752,2S,WW,Brown,Right,20.0,20.008,-2.262
41752,2S,EE,Brown,Right,20.0,20.004,-2.27
41752,2S,WW,Brown,Right,20.0,20.009,-2.27
41753,2S,EE,Brown,Right,20.0,20.015,-2.239
41753,2S,WW,Brown,Right,20.0,20.01,-2.071
41753,2S,EE,Brown,Right,20.0,20.008,-2.172
41753,2S,WW,Brown,Right,20.0,20.014,-2.064
41753,2S,EE,Brown,Right,20.0,20.007,-2.118
41753,2S,WW,Brown,Right,20.0,20.005,-1.945
41753,2S,EE,Brown,Right,20.0,20.014,-2.17
41753,2S,WW,Brown,Right,20.0,20.006,-1.988
41754,2S,EE,Brown,Right,20.0,20.009,-2.448
41754,2S,WW,Brown,Right,20.0,20.009,-2.474
41754,2S,EE,Brown,Right,20.0,20.028,-2.273
41754,2S,WW,Brown,Right,20.0,20.007,-2.299
41754,2S,EE,Brown,Right,20.0,20.005,-2.361
41754,2S,WW,Brown,Right,20.0,20.008,-2.382
41729,PSS,EE,Brown,Right,20.0,20.006,-2.076
41729,PSS,WW,Brown,Right,20.0,20.003,-2.06
41729,PSS,EE,Brown,Right,20.0,20.006,-2.154
41729,PSS,WW,Brown,Right,20.0,20.002,-2.084
41729,PSS,EE,Brown,Right,20.0,20.006,-2.161
41729,PSS,WW,Brown,Right,20.0,20.004,-2.108
41729,PSS,EE,Brown,Right,20.0,20.014,-1.961
41729,PSS,WW,Brown,Right,20.0,20.006,-1.95
42240,PSS,EE,Brown,Right,20.0,20.004,-1.849
42240,PSS,WW,Brown,Right,20.0,20.004,-1.672
42240,PSS,EE,Brown,Right,20.0,20.017,-1.876
42240,PSS,WW,Brown,Right,20.0,20.01,-1.665
42240,PSS,EE,Brown,Right,20.0,20.005,-1.662
42240,PSS,WW,Brown,Right,20.0,20.005,-1.489
42240,PSS,EE,Brown,Right,20.0,20.017,-1.688
42240,PSS,WW,Brown,Right,20.0,20.008,-1.563
41751,2S,EE,Brown,Right,20.0,20.098,-2.264
41751,2S,WW,Brown,Right,20.0,20.123,-2.094
41751,2S,EE,Brown,Right,20.0,20.154,-2.258
41751,2S,WW,Brown,Right,20.0,20.121,-2.155
41751,2S,EE,Brown,Right,20.0,20.135,-2.155
41751,2S,WW,Brown,Right,20.0,20.109,-2.046
41755,2S,EE,Brown,Right,20.0,20.115,-2.268
41755,2S,WW,Brown,Right,20.0,20.146,-2.263
41755,2S,EE,Brown,Right,20.0,20.181,-2.352
41755,2S,WW,Brown,Right,20.0,20.151,-2.293
41755,2S,EE,Brown,Right,20.0,20.133,-2.065
41755,2S,WW,Brown,Right,20.0,20.171,-2.069
41755,2S,EE,Brown,Right,20.0,20.198,-2.135
41755,2S,WW,Brown,Right,20.0,20.164,-2.131
42247,2S,EE,Brown,Right,20.0,20.008,-2.332
42247,2S,WW,Brown,Right,20.0,20.017,-2.31
42247,2S,EE,Brown,Right,20.0,20.072,-2.28
42247,2S,WW,Brown,Right,20.0,20.03,-2.27
42247,2S,EE,Brown,Right,20.0,20.063,-2.196
42247,2S,WW,Brown,Right,20.0,20.046,-2.209
42249,2S,EE,Brown,Right,20.0,20.002,-2.167
42249,2S,WW,Brown,Right,20.0,20.003,-2.176
42249,2S,EE,Brown,Right,20.0,20.005,-2.272
42249,2S,WW,Brown,Right,20.0,20.002,-2.247
42249,2S,EE,Brown,Right,20.0,20.025,-2.125
42249,2S,WW,Brown,Right,20.0,20.016,-2.093
42251,2S,EE,Brown,Right,20.0,20.011,-2.004
42251,2S,WW,Brown,Right,20.0,20.005,-2.066
42251,2S,EE,Brown,Right,20.0,20.021,-2.077
42251,2S,WW,Brown,Right,20.0,20.008,-2.13
42251,2S,EE,Brown,Right,20.0,20.005,-1.917
42251,2S,WW,Brown,Right,20.0,20.003,-1.948
42256,2S,EE,Brown,Right,20.0,20.032,-2.459
42256,2S,WW,Brown,Right,20.0,20.051,-2.319
42256,2S,EE,Brown,Right,20.0,20.076,-2.494
42256,2S,WW,Brown,Right,20.0,20.042,-2.33
42256,2S,EE,Brown,Right,20.0,20.017,-2.384
42256,2S,WW,Brown,Right,20.0,20.02,-2.169
42256,2S,EE,Brown,Right,20.0,20.06,-2.468
42256,2S,WW,Brown,Right,20.0,20.032,-2.252
42257,2S,EE,Brown,Right,20.0,20.015,-2.986
42257,2S,WW,Brown,Right,20.0,20.033,-2.159
42257,2S,EE,Brown,Right,20.0,20.06,-2.761
42257,2S,WW,Brown,Right,20.0,20.02,-2.198
42257,2S,EE,Brown,Right,20.0,20.02,-3.348
42257,2S,WW,Brown,Right,20.0,20.031,-2.042
42257,2S,EE,Brown,Right,20.0,20.067,-3.236
42257,2S,WW,Brown,Right,20.0,20.031,-2.154
42902,2S,EE,Brown,Right,20.0,20.013,-2.816
42902,2S,WW,Brown,Right,20.0,20.02,-2.217
42902,2S,EE,Brown,Right,20.0,20.04,-2.662
42902,2S,WW,Brown,Right,20.0,20.006,-2.254
42902,2S,EE,Brown,Right,20.0,20.013,-2.573
42902,2S,WW,Brown,Right,20.0,20.015,-2.273
42902,2S,EE,Brown,Right,20.0,20.049,-3.205
42902,2S,WW,Brown,Right,20.0,20.009,-2.163
42903,2S,EE,Brown,Right,20.0,20.009,-1.707
42903,2S,WW,Brown,Right,20.0,20.016,-1.733
42903,2S,EE,Brown,Right,20.0,20.038,-1.772
42903,2S,WW,Brown,Right,20.0,20.012,-1.736
42903,2S,EE,Brown,Right,20.0,19.987,-1.709
42903,2S,WW,Brown,Right,20.0,20.014,-1.682
42903,2S,EE,Brown,Right,20.0,20.049,-1.646
42903,2S,WW,Brown,Right,20.0,20.012,-1.651
42904,2S,EE,Brown,Right,20.0,20.013,-3.191
42904,2S,WW,Brown,Right,20.0,20.027,-2.367
42904,2S,EE,Brown,Right,20.0,20.059,-2.857
42904,2S,WW,Brown,Right,20.0,20.027,-2.435
42904,2S,EE,Brown,Right,20.0,20.014,-3.472
42904,2S,WW,Brown,Right,20.0,20.015,-2.165
42904,2S,EE,Brown,Right,20.0,20.054,-3.255
42904,2S,WW,Brown,Right,20.0,20.049,-2.262
42905,2S,EE,Brown,Right,20.0,20.017,-2.474
42905,2S,WW,Brown,Right,20.0,20.038,-2.499
42905,2S,EE,Brown,Right,20.0,20.071,-2.566
42905,2S,WW,Brown,Right,20.0,20.038,-2.553
42905,2S,EE,Brown,Right,20.0,20.008,-2.339
42905,2S,WW,Brown,Right,20.0,20.02,-2.356
42905,2S,EE,Brown,Right,20.0,20.06,-2.383
42905,2S,WW,Brown,Right,20.0,20.05,-2.449
42908,2S,EE,Brown,Right,20.0,20.029,-2.487
42908,2S,WW,Brown,Right,20.0,20.055,-2.564
42908,2S,EE,Brown,Right,20.0,20.077,-2.561
42908,2S,WW,Brown,Right,20.0,20.047,-2.564
42908,2S,EE,Brown,Right,20.0,20.016,-2.486
42908,2S,WW,Brown,Right,20.0,20.034,-2.362
42908,2S,EE,Brown,Right,20.0,20.063,-2.403
42908,2S,WW,Brown,Right,20.0,20.034,-2.462
42909,2S,EE,Brown,Right,20.0,20.016,-2.685
42909,2S,WW,Brown,Right,20.0,20.027,-2.288
42909,2S,EE,Brown,Right,20.0,20.062,-2.624
42909,2S,WW,Brown,Right,20.0,20.023,-2.348
42909,2S,WW,Brown,Right,20.0,20.04,-2.146
42909,2S,EE,Brown,Right,20.0,20.072,-2.847
42909,2S,WW,Brown,Right,20.0,20.036,-2.237
43269,2S,EE,Brown,Right,20.0,20.005,-2.398
43269,2S,WW,Brown,Right,20.0,20.012,-2.369
43269,2S,EE,Brown,Right,20.0,20.025,-2.399
43269,2S,WW,Brown,Right,20.0,20.013,-2.279
43269,2S,EE,Brown,Right,20.0,20.007,-2.175
43269,2S,WW,Brown,Right,20.0,20.011,-2.171
43269,2S,EE,Brown,Right,20.0,20.02,-2.257
43269,2S,WW,Brown,Right,20.0,20.009,-2.197
43272,2S,EE,Brown,Right,20.0,20.016,-2.347
43272,2S,WW,Brown,Right,20.0,20.022,-2.307
43272,2S,EE,Brown,Right,20.0,20.052,-2.389
43272,2S,WW,Brown,Right,20.0,20.017,-2.279
43272,2S,EE,Brown,Right,20.0,20.004,-2.283
43272,2S,WW,Brown,Right,20.0,20.006,-2.24
43272,2S,EE,Brown,Right,20.0,20.022,-2.284
43272,2S,WW,Brown,Right,20.0,20.012,-2.253
43273,2S,EE,Brown,Right,20.0,20.01,-2.265
43273,2S,WW,Brown,Right,20.0,20.016,-2.216
43273,2S,EE,Brown,Right,20.0,20.036,-2.212
43273,2S,WW,Brown,Right,20.0,20.014,-1.98
43273,2S,EE,Brown,Right,20.0,20.033,-2.267
43273,2S,WW,Brown,Right,20.0,20.007,-2.12
43274,2S,EE,Brown,Right,20.0,20.003,-2.551
43274,2S,WW,Brown,Right,20.0,20.011,-2.434
43274,2S,EE,Brown,Right,20.0,20.009,-2.549
43274,2S,WW,Brown,Right,20.0,20.01,-2.405
43274,2S,EE,Brown,Right,20.0,20.034,-2.373
43274,2S,WW,Brown,Right,20.0,20.01,-2.36
43275,2S,EE,Brown,Right,20.0,20.013,-2.25
43275,2S,WW,Brown,Right,20.0,20.017,-2.15
43275,2S,EE,Brown,Right,20.0,20.008,-2.257
43275,2S,WW,Brown,Right,20.0,20.015,-2.179
43275,2S,EE,Brown,Right,20.0,20.043,-2.273
43275,2S,WW,Brown,Right,20.0,20.015,-2.089
43276,2S,EE,Brown,Right,20.0,20.007,-2.672
43276,2S,WW,Brown,Right,20.0,20.007,-2.615
43276,2S,EE,Brown,Right,20.0,20.035,-2.691
43276,2S,WW,Brown,Right,20.0,20.017,-2.585
43276,2S,EE,Brown,Right,20.0,20.004,-2.491
43276,2S,WW,Brown,Right,20.0,20.005,-2.47
43276,2S,EE,Brown,Right,20.0,20.021,-2.564
43276,2S,WW,Brown,Right,20.0,20.014,-2.465
43277,2S,EE,Brown,Right,20.0,20.008,-2.382
43277,2S,WW,Brown,Right,20.0,20.008,-2.362
43277,2S,EE,Brown,Right,20.0,20.034,-2.458
43277,2S,WW,Brown,Right,20.0,20.011,-2.357
43277,2S,EE,Brown,Right,20.0,20.005,-2.224
43277,2S,WW,Brown,Right,20.0,20.01,-2.229
43277,2S,EE,Brown,Right,20.0,20.036,-2.281
43277,2S,WW,Brown,Right,20.0,20.017,-2.241
44174,2S,EE,Brown,Right,20.0,20.018,-2.399
44174,2S,WW,Brown,Right,20.0,20.032,-2.413
44174,2S,EE,Brown,Right,20.0,20.06,-2.559
44174,2S,WW,Brown,Right,20.0,20.032,-2.484
44174,2S,EE,Brown,Right,20.0,20.008,-2.278
44174,2S,WW,Brown,Right,20.0,20.006,-2.281
44174,2S,EE,Brown,Right,20.0,20.034,-2.258
44174,2S,WW,Brown,Right,20.0,20.024,-2.256
44175,2S,EE,Brown,Right,20.0,20.011,-2.131
44175,2S,WW,Brown,Right,20.0,20.023,-1.675
44175,2S,EE,Brown,Right,20.0,20.051,-1.77
44175,2S,WW,Brown,Right,20.0,20.026,-1.626
44175,2S,EE,Brown,Right,20.0,20.01,-1.704
44175,2S,WW,Brown,Right,20.0,20.022,-1.55
44175,2S,EE,Brown,Right,20.0,20.063,-1.558
44175,2S,WW,Brown,Right,20.0,20.046,-1.479
44169,2S,EE,Brown,Right,20.0,20.012,-2.372
44169,2S,WW,Brown,Right,20.0,20.019,-2.362
44169,2S,EE,Brown,Right,20.0,20.049,-2.501
44169,2S,WW,Brown,Right,20.0,20.026,-2.459
44169,2S,EE,Brown,Right,20.0,20.017,-2.328
44169,2S,WW,Brown,Right,20.0,20.041,-2.305
44169,2S,EE,Brown,Right,20.0,20.071,-2.343
44169,2S,WW,Brown,Right,20.0,20.042,-2.311
44170,2S,EE,Brown,Right,20.0,20.037,-2.16
44170,2S,WW,Brown,Right,20.0,20.061,-2.123
44170,2S,EE,Brown,Right,20.0,20.094,-2.222
44170,2S,WW,Brown,Right,20.0,20.072,-2.242
44170,2S,EE,Brown,Right,20.0,20.022,-2.147
44170,2S,WW,Brown,Right,20.0,20.055,-1.972
44170,2S,EE,Brown,Right,20.0,20.106,-2.106
44170,2S,WW,Brown,Right,20.0,20.102,-2.04
44171,2S,EE,Brown,Right,20.0,20.066,-2.427
44171,2S,WW,Brown,Right,20.0,20.09,-2.258
44171,2S,EE,Brown,Right,20.0,20.116,-2.385
44171,2S,WW,Brown,Right,20.0,20.097,-2.316
44171,2S,EE,Brown,Right,20.0,20.048,-2.419
44171,2S,WW,Brown,Right,20.0,20.081,-2.34
44171,2S,EE,Brown,Right,20.0,20.107,-2.304
44171,2S,WW,Brown,Right,20.0,20.081,-2.155
44172,2S,EE,Brown,Right,20.0,20.058,-2.091
44172,2S,WW,Brown,Right,20.0,20.081,-2.183
44172,2S,EE,Brown,Right,20.0,20.113,-2.195
44172,2S,WW,Brown,Right,20.0,20.086,-2.267
44172,2S,EE,Brown,Right,20.0,20.059,-2.209
44172,2S,WW,Brown,Right,20.0,20.083,-2.05
44172,2S,EE,Brown,Right,20.0,20.115,-2.05
44172,2S,WW,Brown,Right,20.0,20.085,-2.117
45777,PSS,EE,Brown,Right,20.0,20.006,-2.364
45777,PSS,WW,Brown,Right,20.0,20.008,-2.304
45777,PSS,EE,Brown,Right,20.0,20.034,-2.411
45777,PSS,WW,Brown,Right,20.0,20.018,-2.348
45777,PSS,EE,Brown,Right,20.0,20.01,-2.417
45777,PSS,WW,Brown,Right,20.0,20.023,-2.298
45777,PSS,EE,Brown,Right,20.0,20.045,-2.248
45777,PSS,WW,Brown,Right,20.0,20.022,-2.204
46229,PSS,EE,Brown,Right,20.0,20.007,-1.779
46229,PSS,WW,Brown,Right,20.0,20.007,-1.725
46229,PSS,EE,Brown,Right,20.0,20.019,-1.801
46229,PSS,WW,Brown,Right,20.0,20.007,-1.746
46229,PSS,EE,Brown,Right,20.0,20.002,-1.663
46229,PSS,WW,Brown,Right,20.0,20.007,-1.591
46229,PSS,EE,Brown,Right,20.0,20.005,-1.39
46229,PSS,WW,Brown,Right,20.0,20.002,-1.344
45789,PSP,EE,Brown,Right,20.0,20.002,-3.982
45789,PSP,WW,Brown,Right,20.0,20.003,-4.606
45789,PSP,EE,Brown,Right,20.0,20.021,-4.121
45789,PSP,WW,Brown,Right,20.0,20.005,-4.564
45789,PSP,EE,Brown,Right,20.0,20.009,-3.816
45789,PSP,WW,Brown,Right,20.0,20.004,-4.702
45789,PSP,EE,Brown,Right,20.0,20.016,-3.678
45789,PSP,WW,Brown,Right,20.0,20.019,-4.494
46230,PSP,EE,Brown,Right,20.0,20.004,-3.92
46230,PSP,WW,Brown,Right,20.0,20.003,-4.574
46230,PSP,EE,Brown,Right,20.0,20.006,-3.98
46230,PSP,WW,Brown,Right,20.0,20.039,-4.586
46230,PSP,EE,Brown,Right,20.0,20.007,-4.109
46230,PSP,WW,Brown,Right,20.0,20.028,-4.473
46230,PSP,EE,Brown,Right,20.0,20.037,-3.881
46230,PSP,WW,Brown,Right,20.0,20.028,-4.505
46805,2S,EE,Brown,Right,20.0,20.007,-3.058
46805,2S,WW,Brown,Right,20.0,20.006,-2.911
46805,2S,EE,Brown,Right,20.0,20.007,-3.031
46805,2S,WW,Brown,Right,20.0,20.005,-2.883
46805,2S,EE,Brown,Right,20.0,20.043,-2.872
46805,2S,WW,Brown,Right,20.0,20.023,-2.718
46806,2S,EE,Brown,Right,20.0,20.004,-2.656
46806,2S,WW,Brown,Right,20.0,20.008,-2.563
46806,2S,EE,Brown,Right,20.0,20.02,-2.735
46806,2S,WW,Brown,Right,20.0,20.007,-2.614
46806,2S,EE,Brown,Right,20.0,20.003,-2.787
46806,2S,WW,Brown,Right,20.0,20.003,-2.672
46806,2S,EE,Brown,Right,20.0,20.005,-2.408
46806,2S,WW,Brown,Right,20.0,20.002,-2.294
46807,2S,EE,Brown,Right,20.0,20.007,-2.605
46807,2S,WW,Brown,Right,20.0,20.004,-2.47
46807,2S,EE,Brown,Right,20.0,20.001,-2.663
