batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34330,2S,EE,Perugia,Right,,,3.8137280369999997
34330,2S,WW,Perugia,Left,,,3.838319525
34330,2S,WW,Perugia,Right,,,3.7698599170000002
34330,2S,EE,Perugia,Right,,,3.80231516
34330,2S,EE,Perugia,Left,,,3.743869421
34330,2S,WW,Perugia,Left,,,3.822016184
34330,2S,WW,Perugia,Right,,,3.778420271
34330,2S,EE,Perugia,Left,,,3.772321736
34330,2S,EE,Perugia,Right,,,3.801529874
34330,2S,WW,Perugia,Left,,,3.833594998
34330,2S,WW,Perugia,Right,,,3.792854534
34252,PSS,EE,Brown,Left,20.0,20.071,3.947248
34252,PSS,EE,Brown,Right,20.0,20.222,4.01171
34252,PSS,EE,Brown,Right,20.0,19.993,3.886343
34252,PSS,EE,Brown,Left,20.0,20.068,3.9424110000000003
34252,PSS,WW,Brown,Left,20.0,20.065,4.0553420000000004
34252,PSS,WW,Brown,Left,20.0,20.06,4.065493
34252,PSS,WW,Brown,Right,20.0,20.02,3.963292
34252,PSS,WW,Brown,Right,20.0,20.018,3.961047
34252,PSS,EE,Brown,Left,20.0,20.063,3.948554
34252,PSS,EE,Brown,Right,20.0,20.065,4.008476
34252,PSS,EE,Brown,Left,20.0,20.059,3.947035
34252,PSS,EE,Brown,Right,20.0,20.068,4.009186000000001
34252,PSS,WW,Brown,Right,20.0,20.026,3.970054
34252,PSS,WW,Brown,Left,20.0,20.098,4.047891
34252,PSS,WW,Brown,Right,20.0,20.028,3.977141
34252,PSS,WW,Brown,Left,20.0,20.095,4.061669
34252,PSS,EE,Brown,Left,20.0,20.031,3.9682530000000003
34252,PSS,EE,Brown,Right,20.0,20.043,4.005193
34252,PSS,EE,Brown,Right,20.0,20.056,4.00574
34252,PSS,EE,Brown,Left,20.0,20.034,3.960115
34252,PSS,WW,Brown,Left,20.0,20.024,4.05392
34252,PSS,WW,Brown,Right,20.0,20.072,3.9802510000000004
34252,PSS,WW,Brown,Right,20.0,20.066,3.9681390000000003
34252,PSS,WW,Brown,Left,20.0,20.022,4.07527
34252,PSS,EE,Brown,Left,20.0,20.034,3.93444
34252,PSS,EE,Brown,Left,20.0,20.038,3.939073
34252,PSS,EE,Brown,Right,20.0,20.008,4.008953
34252,PSS,WW,Brown,Right,20.0,20.248,3.95771
34252,PSS,WW,Brown,Left,20.0,20.069,4.017819
34252,PSS,WW,Brown,Right,20.0,20.26,3.954218
34252,PSS,WW,Brown,Left,20.0,20.083,4.0172300000000005
34252,PSS,EE,Brown,Right,20.0,20.007,3.9957030000000002
34252,PSS,EE,Brown,Left,20.0,20.082,3.957894
34252,PSS,EE,Brown,Left,20.0,20.078,3.955457
34252,PSS,EE,Brown,Right,20.0,20.005,3.999077
34252,PSS,WW,Brown,Right,20.0,20.072,3.940751
34252,PSS,WW,Brown,Right,20.0,20.077,3.962583
34252,PSS,WW,Brown,Left,20.0,20.095,4.055004
34252,PSS,WW,Brown,Left,20.0,20.102,4.0381219999999995
34252,PSS,EE,Brown,Left,20.0,20.115,3.946327
34252,PSS,EE,Brown,Left,20.0,20.112,3.9540010000000003
34252,PSS,EE,Brown,Right,20.0,20.161,4.00989
34252,PSS,EE,Brown,Right,20.0,20.157,4.0238000000000005
34252,PSS,WW,Brown,Left,20.0,20.088,4.057328
34252,PSS,WW,Brown,Right,20.0,20.095,3.972023
34252,PSS,WW,Brown,Right,20.0,20.094,3.964764
34252,PSS,WW,Brown,Left,20.0,20.087,4.056703
34252,PSS,EE,Brown,Left,20.0,20.008,3.953344
34252,PSS,EE,Brown,Right,20.0,20.024,3.9927840000000003
34252,PSS,EE,Brown,Left,20.0,20.005,3.9761509999999998
34252,PSS,EE,Brown,Right,20.0,20.02,3.985936
34252,PSS,WW,Brown,Right,20.0,20.068,3.9505120000000002
34252,PSS,WW,Brown,Left,20.0,20.012,4.037451
34252,PSS,WW,Brown,Left,20.0,20.012,4.05415
34252,PSS,WW,Brown,Right,20.0,20.074,3.955925
34252,PSS,EE,Brown,Right,20.0,20.053,3.8525810000000003
34252,PSS,EE,Brown,Left,20.0,20.033,3.947644
34252,PSS,EE,Brown,Left,20.0,20.03,3.932297
34252,PSS,EE,Brown,Right,20.0,20.051,3.770572
34252,PSS,WW,Brown,Right,20.0,20.085,3.943266
34252,PSS,WW,Brown,Left,20.0,20.077,4.060186
34252,PSS,WW,Brown,Right,20.0,20.087,3.944051
34252,PSS,WW,Brown,Left,20.0,20.075,4.047305
34252,PSS,EE,Brown,Left,20.0,20.248,3.979708
34252,PSS,EE,Brown,Right,20.0,20.128,4.010837
34252,PSS,EE,Brown,Right,20.0,20.129,4.015353
34252,PSS,EE,Brown,Left,20.0,20.243,3.9742420000000003
34252,PSS,WW,Brown,Left,20.0,20.111,4.072021
34252,PSS,WW,Brown,Left,20.0,20.111,4.053429
34252,PSS,WW,Brown,Right,20.0,20.054,5.0444960000000005
34252,PSS,WW,Brown,Right,20.0,20.05,5.0401750000000005
34252,PSS,EE,Brown,Left,20.0,20.129,3.9758380000000004
34252,PSS,EE,Brown,Left,20.0,20.129,3.9713380000000003
34252,PSS,WW,Brown,Right,20.0,20.115,5.045904999999999
34252,PSS,WW,Brown,Right,20.0,20.116,4.995058
34252,PSS,WW,Brown,Left,20.0,20.119,4.080326
34252,PSS,WW,Brown,Left,20.0,20.117,4.073734
34252,PSS,EE,Brown,Right,20.0,20.101,3.8140929999999997
34252,PSS,EE,Brown,Left,20.0,20.044,3.7690880000000004
34252,PSS,EE,Brown,Left,20.0,20.047,3.760966
34252,PSS,EE,Brown,Right,20.0,20.094,3.806643
34252,PSS,WW,Brown,Left,20.0,20.071,3.8428090000000004
34252,PSS,WW,Brown,Right,20.0,20.02,4.018062
34252,PSS,WW,Brown,Right,20.0,20.017,3.952509
34252,PSS,WW,Brown,Left,20.0,20.066,3.847744
34252,PSS,EE,Brown,Right,20.0,20.04,3.7862460000000002
34252,PSS,EE,Brown,Left,20.0,20.036,3.75875
34252,PSS,EE,Brown,Left,20.0,20.037,3.7712689999999998
34252,PSS,EE,Brown,Right,20.0,20.039,3.7869450000000002
34252,PSS,WW,Brown,Right,20.0,20.056,3.767103
34252,PSS,WW,Brown,Right,20.0,20.053,4.244782
34252,PSS,WW,Brown,Left,20.0,20.054,3.88987
34252,PSS,WW,Brown,Left,20.0,20.073,3.8466500000000003
34252,PSS,EE,Brown,Left,20.0,20.08,3.8127220000000004
34252,PSS,EE,Brown,Left,20.0,20.084,3.801206
34252,PSS,EE,Brown,Right,20.0,19.996,3.705064
34252,PSS,WW,Brown,Right,20.0,20.107,3.768769
34252,PSS,WW,Brown,Left,20.0,20.058,3.861361
34252,PSS,WW,Brown,Left,20.0,20.063,3.854743
34252,PSS,WW,Brown,Right,20.0,20.101,3.773226
34252,PSS,EE,Brown,Right,20.0,20.011,3.8116529999999997
34252,PSS,EE,Brown,Left,20.0,20.023,3.799109
34252,PSS,EE,Brown,Left,20.0,20.039,3.797257
34252,PSS,EE,Brown,Right,20.0,20.012,3.8428240000000002
34252,PSS,WW,Brown,Left,20.0,20.041,3.8493370000000002
34252,PSS,WW,Brown,Left,20.0,20.039,3.8559609999999997
34252,PSS,WW,Brown,Right,20.0,20.036,3.8019140000000005
34252,PSS,WW,Brown,Right,20.0,20.037,4.046921
34332,2S,EE,Perugia,Right,20.0,20.0,4.048674567
34332,2S,EE,Perugia,Left,20.0,20.0,3.9997201340000004
34332,2S,WW,Perugia,Right,20.0,20.0,4.023618162
34332,2S,WW,Perugia,Left,20.0,20.0,4.162313362
34332,2S,EE,Perugia,Left,20.0,20.0,4.034779516
34332,2S,EE,Perugia,Right,20.0,20.0,4.0774842410000005
34332,2S,WW,Perugia,Right,20.0,20.0,4.044755544
34332,2S,WW,Perugia,Left,20.0,20.0,4.1600705840000005
34332,2S,EE,Perugia,Left,20.0,20.0,4.036972627
34332,2S,EE,Perugia,Right,20.0,20.0,4.085664637
34332,2S,WW,Perugia,Left,20.0,20.0,4.159959325
34332,2S,WW,Perugia,Right,20.0,20.0,4.038291264
34332,2S,EE,Perugia,Left,20.0,20.0,4.017732769
34332,2S,EE,Perugia,Right,20.0,20.0,4.074238112
34332,2S,WW,Perugia,Right,20.0,20.0,4.028787872
34332,2S,WW,Perugia,Left,20.0,20.0,4.142950590000001
34332,2S,EE,Perugia,Left,20.0,20.0,4.0022816720000005
34332,2S,EE,Perugia,Right,20.0,20.0,4.061772144
34332,2S,WW,Perugia,Right,20.0,20.0,4.025020282
34332,2S,WW,Perugia,Left,20.0,20.0,4.105677441
34332,2S,EE,Perugia,Left,20.0,20.0,4.023079182
34332,2S,EE,Perugia,Right,20.0,20.0,4.101007816
34332,2S,WW,Perugia,Right,20.0,20.0,4.054382545
34332,2S,WW,Perugia,Left,20.0,20.0,4.136596145
34332,2S,EE,Perugia,Right,20.0,20.0,4.089061307
34332,2S,WW,Perugia,Left,20.0,20.0,4.206683808
34332,2S,WW,Perugia,Right,20.0,20.0,4.030217042
34332,2S,EE,Perugia,Left,20.0,20.0,4.039560675000001
34332,2S,EE,Perugia,Right,20.0,20.0,4.121253074
34332,2S,WW,Perugia,Left,20.0,20.0,4.195162027
34332,2S,WW,Perugia,Right,20.0,20.0,4.066082608
34332,2S,EE,Perugia,Right,20.0,20.0,4.057997214
34332,2S,EE,Perugia,Left,20.0,20.0,4.009080153
34332,2S,WW,Perugia,Left,20.0,20.0,4.26839055
34332,2S,WW,Perugia,Right,20.0,20.0,4.029330571
34332,2S,EE,Perugia,Right,20.0,20.0,4.129675721
34332,2S,EE,Perugia,Left,20.0,20.0,4.091118196
34332,2S,WW,Perugia,Right,20.0,20.0,4.076337337
34332,2S,WW,Perugia,Left,20.0,20.0,4.243468667
34346,2S,EE,Perugia,Right,20.0,20.0,4.103990356000001
34346,2S,EE,Perugia,Left,20.0,20.0,4.077626161
34346,2S,WW,Perugia,Right,20.0,20.0,4.080879032
34346,2S,WW,Perugia,Left,20.0,20.0,4.121643139
34346,2S,EE,Perugia,Right,20.0,20.0,4.094856599
34346,2S,EE,Perugia,Left,20.0,20.0,4.052805779
34346,2S,WW,Perugia,Left,20.0,20.0,4.103455531
34346,2S,WW,Perugia,Right,20.0,20.0,4.088657464
34346,2S,EE,Perugia,Right,20.0,20.0,4.091921825
34346,2S,EE,Perugia,Left,20.0,20.0,4.0702251799999996
34346,2S,WW,Perugia,Right,20.0,20.0,4.091139359
34346,2S,WW,Perugia,Left,20.0,20.0,4.109459699
34346,2S,EE,Perugia,Left,20.0,20.0,4.075669705
34346,2S,EE,Perugia,Right,20.0,20.0,4.097877040999999
34346,2S,WW,Perugia,Left,20.0,20.0,4.116475265
34346,2S,EE,Perugia,Right,20.0,20.0,4.103732002
34346,2S,EE,Perugia,Left,20.0,20.0,4.085682801
34346,2S,WW,Perugia,Left,20.0,20.0,4.117752386
34346,2S,WW,Perugia,Right,20.0,20.0,4.092540106
34346,2S,EE,Perugia,Left,20.0,20.0,4.072056425
34346,2S,EE,Perugia,Right,20.0,20.0,4.085558371
34346,2S,WW,Perugia,Right,20.0,20.0,4.064348329
34346,2S,WW,Perugia,Left,20.0,20.0,4.084487244
34346,2S,EE,Perugia,Right,20.0,20.0,4.088278656
34346,2S,EE,Perugia,Left,20.0,20.0,4.0364776
34346,2S,WW,Perugia,Left,20.0,20.0,4.073312746
34346,2S,WW,Perugia,Right,20.0,20.0,4.036577545
34346,2S,EE,Perugia,Left,20.0,20.0,4.037898274
34346,2S,EE,Perugia,Right,20.0,20.0,4.054406646
34346,2S,WW,Perugia,Right,20.0,20.0,4.0264456740000005
34346,2S,WW,Perugia,Left,20.0,20.0,4.037872543
34346,2S,EE,Perugia,Left,20.0,20.0,4.026081413
34346,2S,EE,Perugia,Right,20.0,20.0,4.062064776000001
34346,2S,WW,Perugia,Right,20.0,20.0,4.027258446
34346,2S,WW,Perugia,Left,20.0,20.0,4.037505821
34346,2S,EE,Perugia,Left,20.0,20.0,3.999833013
34346,2S,EE,Perugia,Right,20.0,20.0,4.034284549
34346,2S,EE,Perugia,Right,20.0,20.0,4.009991425
34346,2S,WW,Perugia,Left,20.0,20.0,4.045968821
34348,2S,EE,Perugia,Left,20.0,20.0,4.013209312
34348,2S,WW,Perugia,Left,20.0,20.0,4.475402813
34348,2S,EE,Perugia,Left,20.0,20.0,4.092832513
34348,2S,EE,Perugia,Left,20.0,20.0,3.999683952
34348,2S,WW,Perugia,Left,20.0,20.0,4.487974182
34348,2S,EE,Perugia,Left,20.0,20.0,4.018663195
34348,2S,WW,Perugia,Left,20.0,20.0,4.589825658
34348,2S,EE,Perugia,Left,20.0,20.0,4.035299184
34348,2S,WW,Perugia,Left,20.0,20.0,4.602700204
34348,2S,EE,Perugia,Left,20.0,20.0,4.044776644
34348,2S,WW,Perugia,Left,20.0,20.0,4.646426475
34348,2S,EE,Perugia,Left,20.0,20.0,4.04075222
34348,2S,WW,Perugia,Left,20.0,20.0,4.600071254
34348,2S,EE,Perugia,Left,20.0,20.0,4.032708401
34348,2S,WW,Perugia,Left,20.0,20.0,4.473697481
34348,2S,EE,Perugia,Left,20.0,20.0,4.053724257
34348,2S,WW,Perugia,Left,20.0,20.0,4.3583814720000005
34348,2S,WW,Perugia,Left,20.0,20.0,4.367376109
34348,2S,EE,Perugia,Left,20.0,20.0,4.081403327
34348,2S,WW,Perugia,Left,20.0,20.0,4.333993445
34348,2S,WW,Perugia,Left,20.0,20.0,5.253971785
34348,2S,EE,Perugia,Left,20.0,20.0,4.061031084000001
34348,2S,WW,Perugia,Left,20.0,20.0,4.799043805
34331,2S,EE,Brown,Left,20.0,20.102,3.6989330000000002
34331,2S,EE,Brown,Left,20.0,20.1,3.661697
34331,2S,EE,Brown,Right,20.0,20.055,3.819296
34331,2S,EE,Brown,Right,20.0,20.051,3.819795
34331,2S,WW,Brown,Right,20.0,20.095,3.7592260000000004
34331,2S,WW,Brown,Left,20.0,20.102,3.826693
34331,2S,WW,Brown,Left,20.0,20.107,3.811706
34331,2S,WW,Brown,Right,20.0,20.095,3.776539
34331,2S,EE,Brown,Right,20.0,20.205,3.892701
34331,2S,EE,Brown,Right,20.0,20.208,3.89679
34331,2S,WW,Brown,Right,20.0,20.018,3.788004
34331,2S,WW,Brown,Right,20.0,20.015,3.782984
34331,2S,EE,Brown,Right,20.0,20.068,3.846077
34331,2S,EE,Brown,Right,20.0,20.065,3.852659
34331,2S,WW,Brown,Right,20.0,20.115,3.790901
34331,2S,WW,Brown,Right,20.0,20.116,3.783292
34331,2S,EE,Brown,Right,20.0,20.012,4.083452
34331,2S,EE,Brown,Right,20.0,20.034,3.72022
34331,2S,WW,Brown,Right,20.0,20.05,3.785902
34331,2S,WW,Brown,Right,20.0,20.054,3.7920949999999998
34331,2S,EE,Brown,Right,20.0,20.086,3.817872
34331,2S,EE,Brown,Right,20.0,20.091,3.8104090000000004
34331,2S,WW,Brown,Right,20.0,20.135,3.7956280000000002
34331,2S,WW,Brown,Right,20.0,20.134,3.786518
34331,2S,EE,Brown,Right,20.0,20.025,3.898522
34331,2S,EE,Brown,Right,20.0,20.022,3.8710970000000002
34331,2S,WW,Brown,Right,20.0,20.013,3.763336
34331,2S,WW,Brown,Right,20.0,20.015,3.779135
34331,2S,EE,Brown,Right,20.0,20.057,3.811208
34331,2S,EE,Brown,Right,20.0,20.062,3.8036030000000003
34331,2S,WW,Brown,Right,20.0,20.103,3.778584
34331,2S,WW,Brown,Right,20.0,20.103,3.774252
34331,2S,EE,Brown,Right,20.0,20.01,3.816238
34331,2S,EE,Brown,Right,20.0,20.008,3.820004
34331,2S,WW,Brown,Right,20.0,20.01,3.7893820000000003
34331,2S,WW,Brown,Right,20.0,20.01,3.775815
34331,2S,EE,Brown,Right,20.0,20.037,3.816645
34331,2S,EE,Brown,Right,20.0,20.031,3.820526
34331,2S,WW,Brown,Right,20.0,20.082,3.790013
34331,2S,WW,Brown,Right,20.0,20.081,3.785276
34331,2S,EE,Brown,Right,20.0,20.023,3.809977
34331,2S,EE,Brown,Right,20.0,20.028,3.814842
34331,2S,WW,Brown,Right,20.0,20.004,3.787683
34331,2S,WW,Brown,Right,20.0,20.005,3.780476
34331,2S,EE,Brown,Right,20.0,20.009,3.821154
34331,2S,EE,Brown,Right,20.0,20.007,3.817557
34331,2S,WW,Brown,Right,20.0,20.006,3.7802330000000004
34331,2S,WW,Brown,Right,20.0,20.008,3.774543
34331,2S,EE,Brown,Right,20.0,20.052,3.9154160000000005
34331,2S,EE,Brown,Right,20.0,20.045,3.912038
34331,2S,WW,Brown,Right,20.0,20.002,3.8785900000000004
34331,2S,WW,Brown,Right,20.0,20.004,3.875814
34331,2S,EE,Brown,Right,20.0,20.009,3.905613
34331,2S,EE,Brown,Right,20.0,20.009,3.902087
34331,2S,WW,Brown,Right,20.0,20.008,3.8806979999999998
34331,2S,WW,Brown,Right,20.0,20.009,3.872313
34331,2S,EE,Brown,Right,20.0,20.084,3.9299090000000003
34331,2S,EE,Brown,Right,20.0,20.08,3.938842
34331,2S,WW,Brown,Right,20.0,20.023,3.889709
34331,2S,WW,Brown,Right,20.0,20.025,3.888112
34331,2S,EE,Brown,Right,20.0,20.086,3.919196
34331,2S,EE,Brown,Right,20.0,20.081,3.921949
34331,2S,WW,Brown,Right,20.0,20.133,3.8950590000000003
34331,2S,WW,Brown,Right,20.0,20.132,3.890095
34331,2S,EE,Brown,Right,20.0,20.013,3.950067
34331,2S,EE,Brown,Right,20.0,20.012,3.959362
34331,2S,WW,Brown,Right,20.0,20.031,3.916097
34331,2S,WW,Brown,Right,20.0,20.027,3.9050770000000004
34331,2S,EE,Brown,Right,20.0,20.079,3.9619969999999998
34331,2S,EE,Brown,Right,20.0,20.075,3.957986
34331,2S,WW,Brown,Right,20.0,20.122,3.905152
34331,2S,WW,Brown,Right,20.0,20.121,3.9057500000000003
34331,2S,EE,Brown,Right,20.0,20.068,3.9561680000000004
34331,2S,EE,Brown,Right,20.0,20.068,3.960618
34331,2S,WW,Brown,Right,20.0,20.024,3.5904499999999997
34331,2S,WW,Brown,Right,20.0,20.027,3.597154
34331,2S,EE,Brown,Right,20.0,20.053,4.114542
34331,2S,EE,Brown,Right,20.0,20.057,4.1120730000000005
34331,2S,WW,Brown,Right,20.0,20.108,4.053682
34331,2S,WW,Brown,Right,20.0,20.109,4.049053
34340,PSS,EE,Brown,Right,20.0,20.144,4.088224
34340,PSS,EE,Brown,Right,20.0,20.154,4.0841970000000005
34340,PSS,WW,Brown,Right,20.0,20.007,4.036357
34340,PSS,WW,Brown,Right,20.0,20.006,4.0258
34340,PSS,EE,Brown,Right,20.0,20.019,4.120577
34340,PSS,EE,Brown,Right,20.0,20.014,4.10754
34340,PSS,WW,Brown,Right,20.0,20.046,4.06269
34340,PSS,WW,Brown,Right,20.0,20.046,4.053248
34340,PSS,EE,Brown,Right,20.0,20.111,4.13525
34340,PSS,EE,Brown,Right,20.0,19.994,3.879878
34340,PSS,WW,Brown,Right,20.0,20.003,4.064559
34340,PSS,WW,Brown,Right,20.0,20.004,4.0655030000000005
34340,PSS,EE,Brown,Right,20.0,20.01,4.113607
34340,PSS,EE,Brown,Right,20.0,20.013,4.128336
34340,PSS,WW,Brown,Right,20.0,20.025,4.080123
34340,PSS,WW,Brown,Right,20.0,20.026,4.072422
34340,PSS,EE,Brown,Right,20.0,20.079,4.1359129999999995
34340,PSS,EE,Brown,Right,20.0,20.218,4.140749
34340,PSS,WW,Brown,Right,20.0,20.009,4.03451
34340,PSS,WW,Brown,Right,20.0,20.009,4.041333
34340,PSS,EE,Brown,Right,20.0,20.022,4.13063
34340,PSS,EE,Brown,Right,20.0,20.017,4.105202
34340,PSS,WW,Brown,Right,20.0,20.062,4.070961
34340,PSS,WW,Brown,Right,20.0,20.06,4.074075
34340,PSS,EE,Brown,Right,20.0,20.029,3.9378670000000002
34340,PSS,EE,Brown,Right,20.0,20.144,4.1318660000000005
34340,PSS,WW,Brown,Right,20.0,20.003,4.096604999999999
34340,PSS,WW,Brown,Right,20.0,20.003,4.329079
34340,PSS,EE,Brown,Right,20.0,20.018,4.086435
34340,PSS,EE,Brown,Right,20.0,20.014,4.077447
34340,PSS,WW,Brown,Right,20.0,20.052,4.045342
34340,PSS,WW,Brown,Right,20.0,20.053,4.0474630000000005
34340,PSS,EE,Brown,Right,20.0,20.118,4.1251999999999995
34340,PSS,EE,Brown,Right,20.0,20.13,4.116048
34340,PSS,WW,Brown,Right,20.0,20.006,4.100477
34340,PSS,WW,Brown,Right,20.0,20.005,4.088827
34340,PSS,EE,Brown,Right,20.0,20.016,4.111872
34340,PSS,EE,Brown,Right,20.0,20.021,4.127313
34340,PSS,WW,Brown,Right,20.0,20.052,4.085961
34340,PSS,WW,Brown,Right,20.0,20.053,4.090773
34340,PSS,EE,Brown,Right,20.0,20.225,4.158763
34340,PSS,EE,Brown,Right,20.0,20.235,4.151871
34340,PSS,WW,Brown,Right,20.0,20.006,4.094198
34340,PSS,WW,Brown,Right,20.0,20.003,4.08889
34340,PSS,EE,Brown,Right,20.0,20.015,4.141144000000001
34340,PSS,EE,Brown,Right,20.0,20.011,4.126729999999999
34340,PSS,WW,Brown,Right,20.0,20.032,4.305173
34340,PSS,WW,Brown,Right,20.0,20.079,4.089214
34340,PSS,EE,Brown,Right,20.0,20.228,4.097828000000001
34340,PSS,EE,Brown,Right,20.0,20.215,4.146678
34340,PSS,WW,Brown,Right,20.0,20.007,4.094242
34340,PSS,WW,Brown,Right,20.0,20.008,4.103319000000001
34340,PSS,EE,Brown,Right,20.0,20.004,3.968154
34340,PSS,EE,Brown,Right,20.0,20.015,4.138248
34340,PSS,WW,Brown,Right,20.0,20.056,4.227218
34340,PSS,WW,Brown,Right,20.0,20.056,4.12749
34340,PSS,EE,Brown,Right,20.0,20.034,4.298864
34340,PSS,EE,Brown,Right,20.0,20.026,4.154267
34340,PSS,WW,Brown,Right,20.0,20.005,4.159396
34340,PSS,WW,Brown,Right,20.0,20.004,4.219499
34340,PSS,EE,Brown,Right,20.0,20.016,4.132818
34340,PSS,EE,Brown,Right,20.0,20.019,4.142757
34340,PSS,WW,Brown,Right,20.0,20.072,4.116308
34340,PSS,WW,Brown,Right,20.0,20.073,4.11392
34340,PSS,EE,Brown,Right,20.0,20.112,4.123364
34340,PSS,EE,Brown,Left,20.0,20.053,4.091214
34254,PSS,EE,Brown,Right,20.0,20.246,4.05722
34254,PSS,EE,Brown,Right,20.0,20.233,4.070839
34254,PSS,WW,Brown,Right,20.0,20.009,3.990723
34254,PSS,WW,Brown,Right,20.0,20.007,4.000809
34254,PSS,EE,Brown,Right,20.0,20.022,4.08829
34254,PSS,EE,Brown,Right,20.0,20.018,4.0699499999999995
34254,PSS,WW,Brown,Right,20.0,20.066,4.043743
34254,PSS,WW,Brown,Right,20.0,20.064,4.038673
34254,PSS,EE,Brown,Right,20.0,20.17,4.071797
34254,PSS,EE,Brown,Right,20.0,20.178,4.071070000000001
34254,PSS,WW,Brown,Right,20.0,20.012,4.016453
34254,PSS,WW,Brown,Right,20.0,20.011,4.026343
34254,PSS,EE,Brown,Right,20.0,20.02,4.0627640000000005
34254,PSS,EE,Brown,Right,20.0,20.024,4.07577
34254,PSS,WW,Brown,Right,20.0,20.075,4.018161
34254,PSS,WW,Brown,Right,20.0,20.075,4.075588000000001
34254,PSS,EE,Brown,Right,20.0,20.022,4.074314
34254,PSS,EE,Brown,Right,20.0,20.18,4.078028
34254,PSS,WW,Brown,Right,20.0,20.017,4.025932
34254,PSS,WW,Brown,Right,20.0,20.016,4.010027
34254,PSS,EE,Brown,Right,20.0,20.036,4.144642
34254,PSS,EE,Brown,Right,20.0,20.041,4.100109000000001
34254,PSS,WW,Brown,Right,20.0,20.085,4.022414
34254,PSS,WW,Brown,Right,20.0,20.084,4.021512
34254,PSS,EE,Brown,Right,20.0,20.016,4.093864
34254,PSS,EE,Brown,Right,20.0,20.017,4.112237
34254,PSS,WW,Brown,Right,20.0,20.006,3.939052
34254,PSS,WW,Brown,Right,20.0,20.009,3.960486
34254,PSS,EE,Brown,Right,20.0,20.005,4.0850740000000005
34254,PSS,EE,Brown,Right,20.0,20.004,4.08192
34254,PSS,WW,Brown,Right,20.0,20.014,4.012145
34254,PSS,WW,Brown,Right,20.0,20.012,4.027745
34254,PSS,EE,Brown,Right,20.0,20.217,4.0998909999999995
34254,PSS,EE,Brown,Right,20.0,20.21,4.807878
34254,PSS,WW,Brown,Right,20.0,20.005,4.01581
34254,PSS,WW,Brown,Right,20.0,20.004,4.017284
34254,PSS,EE,Brown,Right,20.0,20.006,4.089034
34254,PSS,EE,Brown,Right,20.0,20.006,4.085761
34254,PSS,WW,Brown,Right,20.0,20.012,4.028335
34254,PSS,WW,Brown,Right,20.0,20.012,4.030996
34254,PSS,EE,Brown,Right,20.0,20.042,4.10741
34254,PSS,EE,Brown,Right,20.0,20.051,4.105383
34254,PSS,WW,Brown,Right,20.0,20.006,4.027097
34254,PSS,WW,Brown,Right,20.0,20.005,4.043772
34254,PSS,EE,Brown,Right,20.0,20.014,4.084119
34254,PSS,EE,Brown,Right,20.0,20.014,4.07855
34254,PSS,WW,Brown,Right,20.0,20.029,4.034922
